hour_ending_str,LZ_AEN,LZ_CPS,LZ_HOUSTON,LZ_LCRA,LZ_NORTH,LZ_RAYBN,LZ_SOUTH,LZ_WEST
12/06/2024 14:00,21.302500000000002,21.475,20.9775,21.41,21.3775,21.3775,20.3375,25.375
12/06/2024 15:00,23.11,24.085,21.802500000000002,23.4525,21.1725,21.0975,22.11,35.575
12/06/2024 16:00,27.125,29.925,24.415,27.685,23.3475,23.325,20.985,57.885
12/06/2024 17:00,40.3225,45.67,37.152499999999996,38.6825,36.7775,37.269999999999996,28.5675,61.4225
12/06/2024 18:00,36.1125,36.475,37.8275,33.0425,40.155,39.957499999999996,31.3675,50.385
12/06/2024 19:00,29.855,28.7775,32.38,27.425,34.885,34.5775,30.37,39.3475
12/06/2024 20:00,31.2075,32.08,32.87,28.3825,32.47,33.3625,32.495,47.480000000000004
12/06/2024 21:00,29.939999999999998,30.85,30.4,28.8875,29.7175,30.13,30.9925,50.675
12/06/2024 22:00,28.63,28.7725,29.197499999999998,27.82,29.845,29.8575,27.965,46.225
12/06/2024 23:00,26.6425,26.7775,28.0375,25.5,29.3,29.3925,25.66,46.3125
12/07/2024 00:00,25.105,25.6975,27.445,24.1,28.4025,28.6325,28.035,53.715
12/07/2024 01:00,23.165,23.815,26.627499999999998,19.635,28.34,29.1675,26.86,59.855000000000004
12/07/2024 02:00,21.385,23.4225,25.8475,16.325,26.5,28.4625,27.23,62.2175
12/07/2024 03:00,22.634999999999998,22.91,27.42,17.2825,30.1375,31.3425,26.755,62.25
12/07/2024 04:00,19.9725,19.2775,26.357499999999998,13.8,31.705000000000002,31.965,25.1925,62.735
12/07/2024 05:00,20.385,20.675,24.82,14.815000000000001,26.7375,26.97,25.9375,66.845
12/07/2024 06:00,21.9775,22.917499999999997,24.134999999999998,18.455,23.115000000000002,23.1475,26.9675,63.6525
12/07/2024 07:00,24.495,25.875,25.35,25.1425,24.705,24.8325,28.1775,47.25
12/07/2024 08:00,28.4925,29.47,29.5,28.2175,28.7575,28.8275,30.982499999999998,60.14
12/07/2024 09:00,30.765,30.127499999999998,33.34,29.52,35.15,34.2,31.512500000000003,53.56
12/07/2024 10:00,32.1025,29.175,37.29,30.4225,41.2875,39.9425,30.5775,51.370000000000005
12/07/2024 11:00,31.145,30.740000000000002,33.325,31.42,33.95,33.305,31.525000000000002,41.995000000000005
12/07/2024 12:00,31.11,30.8375,33.6125,31.4225,33.825,33.235,31.6475,40.89
12/07/2024 13:00,30.1725,29.53,31.6225,30.22,32.2375,31.5875,29.5875,32.067499999999995
12/07/2024 14:00,33.1625,32.705,34.3875,33.1175,34.5475,33.8825,32.6225,34.14
12/07/2024 15:00,41.67,40.93,43.6825,41.6,43.9375,42.8975,40.8,43.26
12/07/2024 16:00,45.582499999999996,45.455,45.9475,45.5725,46.0175,46.0475,45.435,45.865
12/07/2024 17:00,50.86,50.86,50.86,50.86,50.8575,50.839999999999996,50.86,50.86
12/07/2024 18:00,74.35249999999999,74.35249999999999,74.3625,74.3475,74.185,73.3,74.35249999999999,74.3275
12/07/2024 19:00,69.37,69.39,69.16499999999999,69.4075,68.995,67.425,69.4525,69.2725
12/07/2024 20:00,61.7475,61.745,61.769999999999996,61.745,61.397499999999994,59.5325,61.75,61.7
12/07/2024 21:00,47.7675,47.915,47.629999999999995,47.845,47.42,47.4025,47.835,51.39
12/07/2024 22:00,36.74,37.18,36.3275,36.975,35.7,35.6575,36.9375,47.817499999999995
12/07/2024 23:00,49.93,50.32,49.567499999999995,50.1325,49.019999999999996,48.985,50.1025,59.7875
12/08/2024 00:00,57.265,57.4675,57.082499999999996,57.37,56.65,55.9025,57.345,62.4975
12/08/2024 01:00,59.7325,59.8525,59.625,59.795,59.385000000000005,59.002500000000005,59.785000000000004,62.86750000000001
12/08/2024 02:00,34.519999999999996,34.9825,34.11,34.754999999999995,33.4725,33.435,34.74,44.685
12/08/2024 03:00,29.695,29.8975,29.505,29.8075,29.22,29.2,29.775,35.099999999999994
12/08/2024 04:00,34.1475,34.825,33.525,34.52,32.5725,32.5125,34.435,52.06
12/08/2024 05:00,33.665,34.3725,33.0175,34.06,32.0225,31.9575,33.965,52.0075
12/08/2024 06:00,32.1625,32.9675,31.427500000000002,32.615,30.305,30.2325,32.515,52.4075
12/08/2024 07:00,35.585,36.55,34.775,36.1075,33.47,33.4025,36.09,52.5275
12/08/2024 08:00,39.4275,41.8875,37.3825,40.7675,34.0675,33.894999999999996,40.72,81.59
12/08/2024 09:00,31.8175,32.34,31.38,32.0975,30.674999999999997,30.64,32.0925,40.7325
12/08/2024 10:00,24.9925,25.0125,24.9375,25.005,24.97,24.97,25.0975,24.98
12/08/2024 11:00,23.1275,23.03,23.015,23.125,22.9725,22.9675,25.6075,22.822499999999998
12/08/2024 12:00,22.25,22.14,22.505,21.8175,20.9625,21.2925,27.39,14.7125
12/08/2024 13:00,22.435,22.725,22.357499999999998,22.02,20.66,21.0475,25.765,15.3275
12/08/2024 14:00,21.98,22.235,21.919999999999998,21.54,20.435000000000002,20.815,24.7375,13.0125
12/08/2024 15:00,22.6725,22.715,22.77,22.1625,21.57,21.985,25.1275,6.47
12/08/2024 16:00,20.067500000000003,21.0225,20.145,20.6675,18.245,18.59,24.997500000000002,0.4875
12/08/2024 17:00,23.69,25.380000000000003,23.487499999999997,24.645,21.322499999999998,21.4825,28.525,10.405000000000001
12/08/2024 18:00,37.097500000000004,38.3225,36.0725,37.6775,34.4175,34.3275,37.7175,58.3225
12/08/2024 19:00,29.915,32.167500000000004,28.025,30.994999999999997,24.975,24.810000000000002,31.064999999999998,68.515
12/08/2024 20:00,29.9175,31.9125,28.244999999999997,30.8825,25.54,25.3925,30.95,63.975
12/08/2024 21:00,37.677499999999995,39.545,36.105000000000004,38.595,33.5775,33.4275,38.635,69.335
12/08/2024 22:00,34.925,36.6475,33.4625,35.7375,31.1275,30.99,35.765,64.185
12/08/2024 23:00,28.2175,30.700000000000003,26.1325,29.3975,22.759999999999998,22.564999999999998,29.4575,70.7575
12/09/2024 00:00,24.0275,25.365000000000002,22.9275,24.6675,21.122500000000002,21.02,24.715,46.93
12/09/2024 01:00,23.6825,25.490000000000002,22.155,24.625,19.695,19.545,24.5525,58.8775
12/09/2024 02:00,22.585,24.22,21.17,23.455,18.927500000000002,18.7825,23.3425,57.3875
12/09/2024 03:00,22.552500000000002,23.745,21.5175,23.1725,19.87,19.765,23.0675,47.22
12/09/2024 04:00,22.73,24.4225,21.2225,23.625,18.86,18.707500000000003,23.447499999999998,61.1525
12/09/2024 05:00,22.4075,23.6975,21.28,23.0825,19.4925,19.3825,22.9725,48.9925
12/09/2024 06:00,24.0675,24.7775,23.439999999999998,24.4325,22.4575,22.395,24.365000000000002,38.6575
12/09/2024 07:00,30.88,31.0675,30.697499999999998,30.965,30.42,30.4025,30.93,34.525
12/09/2024 08:00,32.6775,32.6075,33.05,32.71,33.050000000000004,33.0875,32.525,35.269999999999996
12/09/2024 09:00,25.755000000000003,25.9175,25.63,25.8375,25.51,25.445,25.7625,32.1525
12/09/2024 10:00,18.9675,18.177500000000002,19.314999999999998,18.6525,20.3575,20.189999999999998,18.405,18.6375
12/09/2024 11:00,17.6275,17.5375,18.215,17.6125,17.855,17.8675,17.509999999999998,17.5225
12/09/2024 12:00,8.754999999999999,7.6499999999999995,18.884999999999998,9.04,12.100000000000001,12.3225,7.36,10.05
12/09/2024 13:00,2.44,1.575,12.6725,2.54,4.8575,5.0075,1.51,3.7024999999999997
12/09/2024 14:00,-0.14250000000000002,-0.2375,0.5225,-0.1575,0.12,0.135,-0.265,-0.1475
12/09/2024 15:00,0.07750000000000001,0.075,25.9175,0.11499999999999999,-0.21250000000000002,-0.23,0.17,-0.2
12/09/2024 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12/09/2024 17:00,19.4375,19.302500000000002,28.9,19.5575,18.927500000000002,18.9025,19.4875,19.055
12/09/2024 18:00,26.03,28.525,23.875,27.155,20.4425,20.29,27.23,71.255
12/09/2024 19:00,22.7025,25.705,21.6675,24.0925,16.1825,16.0375,24.03,80.84
12/09/2024 20:00,20.665,23.9575,22.1625,22.4225,13.8875,13.7775,21.895,92.16
12/09/2024 21:00,18.9275,22.4875,22.627499999999998,21.055,11.91,11.817499999999999,20.119999999999997,100.785
12/09/2024 22:00,18.052500000000002,20.8425,23.535,19.8575,12.91,12.89,18.7525,88.8125
12/09/2024 23:00,21.6625,24.175,21.8925,22.975,16.4,16.29,22.6875,73.1625
12/10/2024 00:00,16.945,19.345,16.5825,18.095,11.72,11.5975,17.775,66.5325
12/10/2024 01:00,16.0075,18.94,14.105,17.61,9.66,9.4975,17.3675,70.2325
12/10/2024 02:00,14.8625,17.19,12.4975,15.2075,8.925,8.74,15.04,62.58
12/10/2024 03:00,14.9925,17.515,12.9275,16.3375,9.4875,9.3375,16.19,60.379999999999995
12/10/2024 04:00,14.375,17.1425,12.1025,15.845,8.33,8.1675,15.69,64.2825
12/10/2024 05:00,12.36,15.450000000000001,9.9475,13.585,5.835,5.6725,13.955,63.3425
12/10/2024 06:00,16.19,18.62,14.4175,17.0,11.129999999999999,11.02,17.509999999999998,54.685
12/10/2024 07:00,18.835,19.7025,20.0875,19.189999999999998,17.3,17.3075,19.22,36.3575
12/10/2024 08:00,20.805,21.61,21.0125,21.2675,19.1225,19.1,21.16,37.365
12/10/2024 09:00,15.915,15.4825,21.62,16.29,17.575,17.715,16.5925,21.845
12/10/2024 10:00,9.0625,9.545,24.16,10.3,9.9875,10.305,8.5375,56.39
12/10/2024 11:00,2.74,2.3275,13.295,3.1725000000000003,4.9975000000000005,5.245,1.81,21.2375
12/10/2024 12:00,-0.665,-0.8900000000000001,2.24,-0.6125,0.1925,0.255,-1.0,2.575
12/10/2024 13:00,-8.58,-11.465,17.215,-8.4775,1.0875,1.67,-11.7625,-0.1575
12/10/2024 14:00,-12.625,-16.5775,22.055,-12.5325,0.505,1.2625,-16.845,-1.1025
12/10/2024 15:00,-11.54,-15.34,21.927500000000002,-11.5225,1.1400000000000001,1.9024999999999999,-15.7025,-1.485
12/10/2024 16:00,-8.91,-11.5775,14.3725,-8.8975,0.73,1.3325,-13.0225,-2.0275
12/10/2024 17:00,-2.5125,-6.2625,26.605,-2.7525,10.145,10.73,-7.685,6.7524999999999995
12/10/2024 18:00,32.225,32.97,32.004999999999995,32.1725,34.405,34.230000000000004,22.835,35.5375
12/10/2024 19:00,26.48,27.705,25.197499999999998,26.7925,25.564999999999998,25.5125,22.5375,32.7175
12/10/2024 20:00,30.955,33.09,29.655,31.815,28.7625,28.7425,27.195,58.2775
12/10/2024 21:00,32.3775,34.4525,31.23,32.8925,30.355,30.3575,27.945,65.7875
12/10/2024 22:00,34.7025,35.8175,33.9925,35.974999999999994,34.1025,34.135,29.0125,71.32
12/10/2024 23:00,37.5775,36.015,35.64,39.2025,39.167500000000004,39.042500000000004,27.0475,73.0675
12/11/2023 15:00,14.023333333333333,14.023333333333333,14.023333333333333,14.023333333333333,14.023333333333333,14.023333333333333,14.023333333333333,14.023333333333333
12/11/2023 16:00,13.06,13.06,13.06,13.06,13.06,13.06,13.06,13.06
12/11/2023 17:00,32.605,32.542500000000004,32.55,32.5625,33.2025,33.2375,29.529999999999998,35.33
12/11/2023 18:00,33.3025,33.474999999999994,33.1025,33.3275,34.2625,34.305,25.4575,37.32
12/11/2023 19:00,23.3475,23.46,23.2425,23.4025,23.515,23.52,21.425,23.845
12/11/2023 20:00,20.1625,20.3,20.072499999999998,20.23,20.355,20.36,17.86,20.7525
12/11/2023 21:00,17.91,18.072499999999998,17.8275,17.985,18.1325,18.14,15.2375,18.6
12/11/2023 22:00,15.155000000000001,15.2475,15.120000000000001,15.195,15.28,15.28,13.7425,15.5275
12/11/2023 23:00,13.7,13.825,13.6525,13.76,13.86,13.865,11.8625,14.2
12/11/2024 00:00,31.4025,26.5275,31.2325,33.825,37.37,37.4175,23.53,75.35
12/11/2024 01:00,26.685000000000002,23.9675,26.85,29.7675,31.225,31.28,22.83,78.3575
12/11/2024 02:00,27.634999999999998,30.502499999999998,24.99,31.135,23.3575,23.314999999999998,27.465,87.8675
12/11/2024 03:00,28.9175,32.9975,25.6425,31.0175,21.79,21.645,30.2675,86.27000000000001
12/11/2024 04:00,28.2875,31.275,26.3625,30.2575,22.645,22.585,31.924999999999997,73.80250000000001
12/11/2024 05:00,30.53,35.1675,27.9225,33.1375,22.365000000000002,22.2975,34.875,90.845
12/11/2024 06:00,36.4025,41.555,33.8,39.2225,27.942500000000003,27.9175,41.46,97.2875
12/11/2024 07:00,40.7225,44.5125,37.5925,43.0275,34.9025,34.905,46.185,77.905
12/11/2024 08:00,42.665,41.754999999999995,46.315,43.2375,46.910000000000004,47.3425,43.1875,52.66
12/11/2024 09:00,19.8875,22.3675,18.1425,20.7875,19.085,19.0225,17.975,24.805
12/11/2024 10:00,14.135,14.165,15.6525,14.14,14.0125,14.0025,14.185,14.055
12/11/2024 11:00,15.73,16.035,91.595,15.895,14.0775,13.965,16.3975,14.6075
12/11/2024 12:00,12.305,12.36,14.7575,12.3125,12.08,12.067499999999999,12.385,12.155
12/11/2024 13:00,3.2399999999999998,3.5075000000000003,15.299999999999999,3.275,2.1275,2.07,3.615,2.5025
12/11/2024 14:00,0.255,0.315,3.0799999999999996,0.2625,0.0,-0.015,0.3425,0.085
12/11/2024 15:00,0.4175,0.575,8.0175,0.4325,-0.215,-0.25,0.665,-0.025
12/11/2024 16:00,0.195,0.28500000000000003,4.800000000000001,0.2,-0.175,-0.195,0.33,-0.065
12/11/2024 17:00,16.9225,16.9375,18.7775,16.9075,16.7825,16.7775,16.975,16.5475
12/11/2024 18:00,27.275,27.355,27.345,27.314999999999998,27.0475,27.0425,27.29,28.927500000000002
12/11/2024 19:00,22.8575,23.945,21.9475,23.3225,20.335,20.2775,23.3325,43.0225
12/11/2024 20:00,20.445,21.0875,19.8675,20.7175,18.94,18.91,20.71,32.2575
12/11/2024 21:00,21.36,21.0225,19.6575,19.634999999999998,16.6075,16.9,20.9025,19.25
12/11/2024 22:00,22.285,21.447499999999998,20.4775,19.8875,17.3025,17.677500000000002,21.43,13.747499999999999
12/11/2024 23:00,22.7675,21.4675,20.6725,19.557499999999997,19.525,23.9425,21.6725,10.9
12/12/2023 00:00,14.4725,14.8825,14.32,14.6475,14.9975,15.0125,8.7675,16.1025
12/12/2023 01:00,14.3425,14.8675,14.147499999999999,14.5675,15.01,15.0275,7.32,16.42
12/12/2023 02:00,16.232499999999998,16.865000000000002,15.997499999999999,16.52,17.0375,17.0575,8.125,18.7375
12/12/2023 03:00,16.6575,17.294999999999998,16.4225,16.96,17.4675,17.490000000000002,8.7,19.175
12/12/2023 04:00,17.725,17.9325,17.65,17.82,17.9875,17.995,15.2025,18.5375
12/12/2023 05:00,18.275,18.305,18.259999999999998,18.29,18.317500000000003,18.32,17.845,18.4125
12/12/2023 06:00,21.78,21.8775,21.735,21.825,21.91,21.915,20.52,22.175
12/12/2023 07:00,31.85,32.2375,31.7,32.025,32.37,32.385,26.302500000000002,33.455
12/12/2023 08:00,31.872500000000002,32.4775,31.6475,32.15,32.7,32.725,23.165,34.39
12/12/2023 09:00,19.61,19.67,19.5875,19.634999999999998,19.689999999999998,19.6925,18.7725,19.8525
12/12/2023 10:00,19.66,19.61,19.685000000000002,19.6675,19.755,19.7425,19.6175,19.810000000000002
12/12/2023 11:00,15.995000000000001,15.6325,16.0575,16.1475,16.5,16.35,15.7125,15.682500000000001
12/12/2023 12:00,12.307500000000001,10.445,12.6225,13.145,15.002500000000001,14.219999999999999,10.9625,10.7375
12/12/2023 13:00,7.6,5.4875,7.945,8.5525,10.6325,9.7425,6.1025,5.665
12/12/2023 14:00,3.475,2.0225,3.6999999999999997,4.115,5.5225,4.92,2.455,2.09
12/12/2023 15:00,0.195,-0.39,0.28250000000000003,0.4475,1.0075,0.765,-0.21000000000000002,-0.365
12/12/2023 16:00,2.3475,2.05,2.38,2.5024999999999995,2.8625,2.7175,1.67,2.1075
12/12/2023 17:00,15.985,16.4125,15.7925,16.052500000000002,16.2275,16.2325,12.1675,16.89
12/12/2023 18:00,35.475,36.1825,35.21,35.817499999999995,36.4975,36.525,24.4425,38.76
12/12/2023 19:00,22.447499999999998,23.1275,22.185,22.79,23.345,23.3675,11.9,25.245
12/12/2023 20:00,21.747500000000002,22.259999999999998,21.55,22.0075,22.427500000000002,22.4425,13.84,23.8375
12/12/2023 21:00,20.6225,21.2025,20.3925,20.8925,21.380000000000003,21.4,11.7175,22.9725
12/12/2023 22:00,18.4175,18.9875,18.1975,18.6525,19.145,19.1625,9.9675,20.71
12/12/2023 23:00,13.8275,14.342500000000001,13.6325,14.0325,14.469999999999999,14.49,6.35,15.9
12/12/2024 00:00,21.8775,19.9075,18.9375,17.822499999999998,13.9175,14.8575,20.42,11.0125
12/12/2024 01:00,21.9725,19.5375,18.5975,17.215,12.6975,13.1,20.225,10.4275
12/12/2024 02:00,22.0675,19.4725,18.6425,17.1375,12.8275,13.335,20.240000000000002,10.255
12/12/2024 03:00,22.9825,20.6725,19.105,18.0575,12.6675,13.0975,21.3725,16.947499999999998
12/12/2024 04:00,23.892500000000002,21.3525,20.2925,18.8325,14.295,14.6775,22.225,11.3075
12/12/2024 05:00,25.3925,22.845,21.81,20.2325,15.7425,16.16,23.6925,11.425
12/12/2024 06:00,30.6675,28.2725,28.2725,25.3825,20.8275,21.325,28.95,12.405
12/12/2024 07:00,34.38,34.207499999999996,34.832499999999996,32.2225,30.71,31.47,34.82,13.1
12/12/2024 08:00,35.462500000000006,34.275,33.825,33.845,30.4175,31.22,37.415,10.395
12/12/2024 09:00,20.060000000000002,18.6825,16.465,18.98,12.985000000000001,13.22,19.9575,16.905
12/12/2024 10:00,22.8625,17.552500000000002,12.765,19.552500000000002,3.47,3.9175,17.4475,8.0975
12/12/2024 11:00,6.285,5.1275,19.7425,5.37,0.0024999999999999988,0.00499999999999998,5.385,1.3375
12/12/2024 12:00,2.105,0.6825,5.75,1.09,-1.3925,-1.0574999999999999,0.6975,0.24999999999999994
12/12/2024 13:00,-3.3725,-4.635,5.0575,-3.7575000000000003,-3.7675,-3.385,-6.0325,-0.9125000000000001
12/12/2024 14:00,-7.657500000000001,-9.39,13.605,-6.98,-0.8725,-0.5025000000000001,-10.59,2.365
12/12/2024 15:00,-0.355,-1.2999999999999998,16.8875,0.12750000000000017,3.5425,3.76,-2.9974999999999996,6.0175
12/12/2024 16:00,12.8025,12.7325,19.5425,13.425,14.225000000000001,14.3725,12.162500000000001,32.285
12/12/2024 17:00,30.335,30.189999999999998,33.325,30.4225,31.247500000000002,31.294999999999998,30.155,32.085
12/12/2024 18:00,29.39,28.8675,31.93,29.545,31.545,31.7925,29.0525,30.9125
12/12/2024 19:00,29.2425,28.97,30.192500000000003,29.4425,30.45,30.5325,29.065,33.4
12/12/2024 20:00,28.04,28.1925,28.2975,28.205000000000002,27.2275,27.2275,28.225,33.545
12/12/2024 21:00,23.6725,24.2825,23.8,23.775,23.177500000000002,22.9775,23.975,34.1475
12/12/2024 22:00,22.3725,23.1425,22.1375,22.1225,21.16,21.2625,22.525000000000002,23.8175
12/12/2024 23:00,21.6225,22.355,21.675,21.37,21.23,21.8475,21.82,23.615000000000002
12/13/2023 00:00,12.2175,12.5125,12.105,12.309999999999999,12.585,12.595,7.987500000000001,13.4
12/13/2023 01:00,12.365,12.1925,12.465,12.3225,12.6375,12.66,11.9025,14.735
12/13/2023 02:00,11.9175,11.872499999999999,11.942499999999999,11.905,11.9875,11.995000000000001,11.795,12.535
12/13/2023 03:00,13.7525,13.7525,13.7525,13.7525,13.7525,13.7525,13.7525,13.7525
12/13/2023 04:00,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
12/13/2023 05:00,18.4875,18.4875,18.4875,18.4875,18.4875,18.4875,18.4875,18.4875
12/13/2023 06:00,20.0975,20.0975,20.0975,20.0975,20.0975,20.0975,20.0975,20.0975
12/13/2023 07:00,22.9775,22.9775,22.97,22.9775,22.9825,22.9825,22.9775,22.98
12/13/2023 08:00,20.8575,20.82,20.877499999999998,20.845,20.92,20.9225,20.7475,21.395
12/13/2023 09:00,19.759999999999998,19.5625,19.895,19.725,20.41,20.4575,17.155,24.62
12/13/2023 10:00,19.3375,19.22,19.4375,19.3375,20.0025,20.0475,16.1175,24.025
12/13/2023 11:00,15.89,16.205000000000002,14.532499999999999,15.967500000000001,16.365,16.3775,11.76,17.025
12/13/2023 12:00,13.4925,13.2125,13.38,14.059999999999999,15.19,14.86,5.515,14.615
12/13/2023 13:00,11.305,10.540000000000001,11.4425,11.9875,14.52,13.28,4.225,13.969999999999999
12/13/2023 14:00,10.307500000000001,10.355,10.9875,10.32,16.6875,12.9225,2.48,22.502499999999998
12/13/2023 15:00,7.869999999999999,8.2425,7.7675,7.9375,8.6125,8.2675,3.835,9.5575
12/13/2023 16:00,8.12,8.45,7.984999999999999,8.1725,8.3825,8.39,4.6,8.86
12/13/2023 17:00,14.195,14.57,14.0875,14.2975,14.7425,14.7575,9.0125,15.54
12/13/2023 18:00,22.3925,23.0775,22.18,22.71,23.3925,23.42,11.94,25.2625
12/13/2023 19:00,21.127499999999998,21.8125,20.8825,21.4525,22.0175,22.04,10.8375,23.8875
12/13/2023 20:00,21.485,22.1775,21.2425,21.8125,22.3775,22.3975,11.305,24.25
12/13/2023 21:00,20.29,20.655,20.455,20.605,22.77,22.245,10.165,24.21
12/13/2023 22:00,17.775,18.462500000000002,17.5375,18.055,18.6475,18.6725,7.6825,20.4775
12/13/2023 23:00,14.48,15.0775,14.2675,14.735,15.2325,15.252500000000001,5.845,16.8375
12/13/2024 00:00,18.81,19.4725,19.305,18.700000000000003,19.045,19.814999999999998,19.09,24.7625
12/13/2024 01:00,17.02,17.9225,17.2625,17.1,14.4225,14.5425,17.1175,23.025
12/13/2024 02:00,16.7175,18.0175,16.7875,16.8875,13.1475,13.3675,17.025,29.05
12/13/2024 03:00,17.8525,19.405,17.322499999999998,18.060000000000002,13.2925,13.575,18.155,30.475
12/13/2024 04:00,19.12,21.4925,18.012500000000003,19.64,12.29,12.415,19.7675,47.355000000000004
12/13/2024 05:00,22.2325,24.92,19.7625,23.0625,14.502500000000001,14.557500000000001,23.18,54.4675
12/13/2024 06:00,25.215,27.675,22.375,25.9775,18.225,18.310000000000002,27.2225,43.9825
12/13/2024 07:00,28.6,30.2825,27.505,28.4925,24.2225,25.372500000000002,28.9825,40.97
12/13/2024 08:00,25.9775,27.8725,24.747500000000002,26.125,22.6875,25.97,26.645,52.9125
12/13/2024 09:00,29.4975,30.34,29.92,29.255,27.625,29.432499999999997,29.502499999999998,20.925
12/13/2024 10:00,28.205000000000002,28.5175,29.37,27.78,27.1,27.795,27.965,1.1475
12/13/2024 11:00,27.240000000000002,27.5825,28.485,26.72,26.8775,27.22,27.07,0.9624999999999999
12/13/2024 12:00,22.7875,23.0125,23.2525,22.2925,23.105,23.7525,22.6375,0.845
12/13/2024 13:00,21.78,21.92,22.0675,21.2225,22.03,22.41,21.580000000000002,1.095
12/13/2024 14:00,22.915,23.065,23.0875,22.415,22.4175,22.7625,22.622500000000002,0.5725
12/13/2024 15:00,23.9225,24.1675,23.7775,23.3825,23.0275,23.485,23.732499999999998,0.72
12/13/2024 16:00,23.7875,24.125,23.830000000000002,23.240000000000002,23.392500000000002,24.572499999999998,23.740000000000002,1.985
12/13/2024 17:00,30.275,30.9775,29.635,30.51,28.685,29.105,30.5925,37.2675
12/13/2024 18:00,32.6625,34.1875,33.0875,33.215,34.69,43.59,33.49,60.295
12/13/2024 19:00,28.4225,30.605,27.6975,28.92,26.54,32.9775,29.36,61.6825
12/13/2024 20:00,25.080000000000002,26.54,24.5375,25.182499999999997,23.485,27.5025,25.5975,41.182500000000005
12/13/2024 21:00,23.3475,25.240000000000002,22.4175,23.7325,20.9675,24.5,24.1,54.265
12/13/2024 22:00,22.759999999999998,24.7425,21.057499999999997,23.482499999999998,18.305,19.8775,23.5075,59.605000000000004
12/13/2024 23:00,22.105,24.47,20.314999999999998,23.107499999999998,15.77,15.765,22.9025,69.58
12/14/2023 00:00,11.1325,11.72,10.9275,11.3625,11.8675,11.8875,3.0575,13.435
12/14/2023 01:00,11.195,11.82,10.977500000000001,11.434999999999999,11.97,11.99,3.0625,13.64
12/14/2023 02:00,11.8925,12.5,11.682500000000001,12.14,12.64,12.66,4.315,14.2475
12/14/2023 03:00,12.4875,13.075,12.28,12.745000000000001,13.2125,13.2325,5.32,14.77
12/14/2023 04:00,13.01,13.555,12.8225,13.2475,13.682500000000001,13.7,6.46,15.11
12/14/2023 05:00,15.7275,16.2275,15.55,15.95,16.3525,16.37,9.63,17.6825
12/14/2023 06:00,18.5225,18.795,18.425,18.6375,18.865000000000002,18.872500000000002,15.0975,19.5825
12/14/2023 07:00,21.3825,21.83,21.1625,21.56,21.96,21.9725,15.4875,23.1475
12/14/2023 08:00,22.302500000000002,22.34,22.27,22.317500000000003,22.355,22.3575,21.75,22.4625
12/14/2023 09:00,21.4525,21.4525,21.445,21.4525,21.4525,21.4525,21.4525,21.4525
12/14/2023 10:00,18.9775,18.9775,18.9775,18.9775,18.9775,18.9775,18.9775,18.9775
12/14/2023 11:00,15.6875,15.6875,15.6875,15.6875,15.6875,15.6875,15.6875,15.6875
12/14/2023 12:00,13.76,13.76,13.76,13.76,13.76,13.76,13.76,13.76
12/14/2023 13:00,12.7875,12.7875,12.7875,12.7875,12.7875,12.7875,12.7875,12.7875
12/14/2023 14:00,12.184999999999999,12.184999999999999,12.184999999999999,12.184999999999999,12.184999999999999,12.184999999999999,12.184999999999999,12.184999999999999
12/14/2023 15:00,11.692499999999999,11.692499999999999,11.692499999999999,11.692499999999999,11.692499999999999,11.692499999999999,11.692499999999999,11.692499999999999
12/14/2023 16:00,12.2725,12.2725,12.2725,12.2725,12.2725,12.2725,12.2725,12.2725
12/14/2023 17:00,15.6675,15.6675,15.6675,15.6675,15.6675,15.6675,15.6675,15.6675
12/14/2023 18:00,20.575,20.57,20.5825,20.575,20.595,20.595,20.575,20.59
12/14/2023 19:00,17.427500000000002,17.4075,17.4675,17.4175,17.52,17.525,17.42,17.497500000000002
12/14/2023 20:00,17.3275,17.310000000000002,17.3625,17.317500000000003,17.41,17.4125,17.317500000000003,17.3875
12/14/2023 21:00,17.845,17.8125,17.91,17.83,17.9975,18.0075,17.8325,17.9575
12/14/2023 22:00,14.155000000000001,14.1525,14.16,14.1525,14.1675,14.1675,14.1525,14.1625
12/14/2023 23:00,12.04,12.04,12.04,12.04,12.04,12.04,12.04,12.04
12/14/2024 00:00,22.545,24.0325,20.7875,23.155,18.365,18.2575,23.0375,54.745000000000005
12/14/2024 01:00,22.21,23.445,20.775,22.725,18.7825,18.695,22.625,47.4975
12/14/2024 02:00,21.535,22.2625,20.6525,21.86,19.455,19.395,21.7425,39.0525
12/14/2024 03:00,23.3875,23.75,23.03,23.61,22.5075,22.485,23.605,33.26
12/14/2024 04:00,23.855,24.69,22.8575,24.4125,21.572499999999998,21.4675,24.355,45.7375
12/14/2024 05:00,23.1875,23.975,23.7025,24.44,23.697499999999998,23.7925,25.3,53.9675
12/14/2024 06:00,23.35,23.9625,25.252499999999998,25.1325,26.4675,26.744999999999997,26.53,59.835
12/14/2024 07:00,20.8,21.8375,22.4225,23.28,23.1275,23.36,24.6875,67.845
12/14/2024 08:00,22.16,23.33,25.0775,25.3175,26.7625,27.195,27.655,83.57
12/14/2024 09:00,30.1875,30.3475,29.009999999999998,31.0225,31.3375,31.4375,33.4275,41.69
12/14/2024 10:00,28.0275,27.395,28.875,28.3675,31.447499999999998,31.604999999999997,28.4225,30.375
